江苏旭力体育发展有限公司,1年,lygsp08.daili,you.fu,2022-02-17 15:38:49,非连云港地区
连云港龙塔研磨材料有限公司,2年,lygsp08.daili,0,2021-09-09 16:58:50,
连云港市仲氏餐饮服务有限公司,1年,lygsp08.daili,7,2022-02-19 14:15:00,
连云港房管家房地产营销策划有限公司,1年,lygsp08.daili,jingyu.li,2022-02-16 15:45:55,
连云港文驰房产经纪有限公司,1年,lygsp08.daili,7,,
连云港市东方爱婴早教中心,7年,lygsp08.daili,1,2021-12-06 17:03:56,
海州区淮海社区李兵耶烤鱼餐饮店,2年,lygsp08.daili,南呼无价值客户库,,
连云港思迈达机电工程有限公司,3年,lygsp08.daili,7,2022-02-19 14:33:51,
连云港市正方建设监理有限公司,3年,lygsp08.daili,7,2021-05-20 14:26:31,
连云港德盛生物科技有限公司,2年,lygsp08.daili,0,,
连云港铎文商贸有限公司,3年,lygsp08.daili,无,,
海州区花榕稻烤鱼店,1年,lygsp08.daili,7,,
连云港市博瑞餐饮管理有限公司,1年,lygsp08.daili,3,2021-09-23 11:52:43,
海州区辣喜餐饮店,1年,lygsp08.daili,无,,
连云港中信华集汽车销售服务有限公司,5年,lygsp08.daili,2,2021-12-01 10:03:30,
连云港玛尚商贸有限公司,1年,lygsp08.daili,7,,
连云区卡诺亚全屋定制建筑材料经营部,2年,lygsp08.daili,无,,
海州区玉带社区沐妍雨薇美容院,1年,lygsp08.daili,无,,
连云港企商云数据服务有限公司,1年,lygsp08.daili,0,,
连云港雅尔美医疗器械有限公司,1年,lygsp08.daili,2,2021-01-13 14:44:21,
连云港郁州骨科医院有限公司,1年,lygsp08.daili,无,,
连云港大阳机械有限公司,3年,lygsp08.daili,2,2021-12-20 16:29:11,
连云港市港城嘉宴企业管理有限公司,1年,lygsp08.daili,南呼江苏待开发库,2020-09-11 17:46:33,
东海县莹来珠宝有限公司,,lygsp08.daili,0,2021-05-24 16:12:49,
连云港市吉田汽车销售有限公司,5年,lygsp08.daili,无,,
顺丰速运,,lygsp08.daili,无,,
江苏迎宾物业管理有限公司,5年,lygsp08.daili,南呼江苏体验库,2022-01-17 17:46:39,
荣成市海嘉水产食品有限公司,1年,lygsp08.daili,无,,
山西龙城伟创人力资源有限公司,,lygsp08.daili,jinhu.yan,2022-02-10 10:54:17,非连云港地区
苏州鸿悦人力资源有限公司,,lygsp08.daili,苏州待开发库,,非连云港地区
苏州博安物流有限公司,,lygsp08.daili,苏州待审核公共库,2019-12-30 13:34:50,非连云港地区
连云港宝通汽车销售服务有限公司,,lygsp08.daili,2,2021-12-13 14:28:52,
连云港鸿森教育科技有限公司,1年,lygsp08.daili,南呼待开发库,,
江苏城铭工程项目管理有限公司连云港分公司,,lygsp08.daili,南呼待开发库,,
连云港市业之峰装饰有限公司,1年,lygsp08.daili,bangbang.wang,2022-01-12 15:42:27,
苏州途骄企业管理有限公司,,lygsp08.daili,苏州待开发库,,非连云港地区
连云港市晓雯教育咨询有限公司,,lygsp08.daili,4,2020-09-14 14:48:27,
苏州鲸成电子商务有限公司,,lygsp08.daili,苏州体验库,2021-11-19 14:17:21,
江苏国权工程质量检测有限公司,,lygsp08.daili,2,2021-12-21 15:20:48,
洽兴包装工业（中国）有限公司,,lygsp08.daili,cunjun.du,2022-02-09 15:46:34,非连云港地区
连云区亚龙湾宾馆,,lygsp08.daili,无,,
国企,,lygsp08.daili,无,,
连云港市胜翔汽车服务有限公司,,lygsp08.daili,zhipeng2.liu,2022-02-14 09:59:50,
连云港鑫立今商贸有限公司,,lygsp08.daili,无,,
江苏锦会实业发展有限公司,,lygsp08.daili,4,,非连云港地区
连云港山海部落休闲服务有限公司,,lygsp08.daili,4,2019-07-16 16:05:23,
连云港市新浦区浦西社区平叶超市,,lygsp08.daili,4,,
连云港和美品居家居贸易有限公司,2年,lygsp08.daili,4,2020-09-23 11:21:48,
河北鸿翁物业管理有限公司,,lygsp08.daili,xiaoshuai.li,2022-02-15 15:03:33,非连云港地区
名硕电脑（苏州）有限公司,,lygsp08.daili,abel.li,2022-02-17 17:04:43,非连云港地区
山东文旺企业管理服务有限公司,1年,lygsp08.daili,济南待开发库,2021-10-20 09:59:53,非连云港地区
海州区学时书店,,lygsp08.daili,无,,
连云港温仔汽车服务有限公司,,lygsp08.daili,4,,
江西久诚人力资源有限公司,,lygsp08.daili,chunrui.feng,2022-02-10 15:16:28,非连云港地区
烟台世诺重工机械有限公司,1年,lygsp08.daili,烟台待开发库,2022-02-11 15:30:28,非连云港地区
高新区花果山街道薇薇蛋糕店,,lygsp08.daili,无,,
罗技科技（苏州）有限公司,,lygsp08.daili,shan.li,2022-02-09 18:05:19,非连云港地区
苏州盛邦服务外包有限公司,,lygsp08.daili,liuqing.zhang,2022-02-18 15:51:23,非连云港地区
连云港市万豪设计有限公司,,lygsp08.daili,weijie.bao,2022-02-15 10:02:19,
江苏丰诺信息科技有限公司,,lygsp08.daili,5,,
连云港弘诚睿电子商务有限公司,,lygsp08.daili,南呼江苏体验库,2022-02-19 14:36:16,
河北云誉物业管理有限公司,,lygsp08.daili,无,,
连云港聚祥国际物流有限公司,,lygsp08.daili,5,2020-06-15 15:37:30,
连云港铄灵汽车服务有限公司,,lygsp08.daili,5,,
安徽创源物业管理有限公司连云港分公司,6年,lygsp08.daili,南呼江苏体验库,2021-05-28 14:27:15,
南通慧智信息技术有限公司,1年,lygsp08.daili,nhjs01nt16.daili,2022-02-12 14:08:05,非连云港地区
山东货安物流运输有限公司,,lygsp08.daili,北呼山东待开发库,2021-11-15 15:56:50,非连云港地区
连云港致尚装饰工程有限公司,1年,lygsp08.daili,南呼江苏付费库,2022-02-19 14:15:19,
连云港泓昊复合材料有限公司,1年,lygsp08.daili,youmi.wang,2022-01-24 11:21:08,
连云港艾塔艾电子科技有限公司,2年,lygsp08.daili,5,2022-02-19 15:28:45,
艾尚美美容科技（连云港）有限公司,1年,lygsp09.daili,7,,
新沂市酷酷文化传媒有限公司,1年,lygsp09.daili,南呼待开发库,,非连云港地区
青岛快乐生活配送服务有限公司,,lygsp09.daili,peilin.jiao,2022-02-18 14:42:29,非连云港地区
连云港一诺生物科技有限公司,1年,lygsp09.daili,7,2022-02-19 13:38:51,
连云港华领鲸英项目管理有限责任公司,1年,lygsp09.daili,wenfeng.jiang,2022-02-16 11:33:52,
江苏红动服饰有限公司,1年,lygsp09.daili,无,,
连云港久长物流有限公司,1年,lygsp09.daili,7,2022-02-19 13:49:08,
连云港鸿坤食品销售有限公司,3年,lygsp09.daili,2,2020-09-14 10:17:05,
连云港鹰游纺机集团有限公司,3年,lygsp09.daili,jingyu.li,2022-02-07 13:38:46,
连云港优贝托育有限责任公司,1年,lygsp09.daili,4,2022-02-18 11:08:16,
江苏瑞宇装饰工程有限公司,1年,lygsp09.daili,7,,
海州区新孔社区别提多美食品店,1年,lygsp09.daili,zhujie.ye,2022-02-19 11:34:02,
连云港东欣元电子商务有限公司,1年,lygsp09.daili,0,2022-02-19 16:05:38,
番禺珠江钢管（连云港）有限公司,6年,lygsp09.daili,xiaoduo.meng,2022-01-20 16:51:52,
海州区浩元台球俱乐部,1年,lygsp09.daili,无,,
连云港同达科技有限公司,2年,lygsp09.daili,0,2022-02-19 17:39:49,
海州区爱彼尔娱乐部,1年,lygsp09.daili,无,,
连云港世华房地产经纪有限公司,1年,lygsp09.daili,2,2021-08-14 11:22:26,
连云港春旭滚塑科技有限公司,2年,lygsp09.daili,0,2022-02-19 17:55:56,
上海浦东发展银行股份有限公司连云港分行,1年,lygsp09.daili,hang.yan,2022-02-09 22:04:45,
连云港中复连众复合材料集团有限公司,,lygsp09.daili,jingyu.li,2022-02-10 19:59:56,
连云港凤蝶文化传媒有限公司,1年,lygsp09.daili,0,2021-03-19 16:22:16,
连云港及物鸟皮具有限公司,1年,lygsp09.daili,4,2022-02-19 14:50:01,
连云港崛创贸易有限公司,4年,lygsp09.daili,3,2021-06-02 18:23:49,
连云港新福达汽车销售服务有限公司,1年,lygsp09.daili,4,,
连云港都可餐饮管理有限公司,8年,lygsp09.daili,无,,
连云港市金恒塑料包装有限公司,1年,lygsp09.daili,7,2021-01-20 11:28:15,
连云港众牛网络科技有限公司,1年,lygsp09.daili,2,,
江苏海州湾酒业集团股份有限公司,3年,lygsp09.daili,2,2021-08-19 09:59:49,
经济技术开发区崔井伟汽车配件经营部,3年,lygsp09.daili,4,,
连云港大乐玩桌游有限公司,1年,lygsp09.daili,4,,
连云港市成市客厅餐饮娱乐有限公司,3年,lygsp09.daili,4,,
连云港市连云区福奈特洗衣店,1年,lygsp09.daili,4,,
新聚源网约车服务（淮安）有限公司连云港分公司,1年,lygsp09.daili,4,,
连云港市宏远净水设备有限公司,1年,lygsp09.daili,zhenyang.wu,2022-02-11 11:32:12,
连云港市喜千源商贸有限公司,1年,lygsp09.daili,3,2021-04-01 11:45:42,
连云港元丰机械制造有限公司,2年,lygsp09.daili,0,2021-07-13 13:53:51,
连云港市精益眼镜有限公司,1年,lygsp09.daili,4,,
连云港海瑞电子科技有限公司,1年,lygsp09.daili,4,,
北京卓诺环通商贸有限公司,,lygsp09.daili,无,,
北京琴鑫供应链管理有限公司,1年,lygsp09.daili,无,,
三星电子有限公司,,lygsp09.daili,苏州无价值客户库,2015-07-27 13:40:06,非连云港地区
新浦区建国社区聚缘餐饮店,,lygsp09.daili,无,,
广西瑞民人力资源有限公司南宁分公司,,lygsp09.daili,南呼华南体验库,2022-02-12 15:57:27,非连云港地区
连云港半隐文化发展有限公司,,lygsp09.daili,4,2020-09-18 14:59:14,
威海益畅物流有限公司,,lygsp09.daili,北呼待开发库,,非连云港地区
连云港德奥电子智能科技有限公司,,lygsp09.daili,4,,
浙江广贤人力资源管理有限公司武汉分公司,,lygsp09.daili,武汉待开发库,,非连云港地区
南京企欣帮供应链管理有限公司,,lygsp09.daili,sunny1.wu,2022-01-18 15:42:51,非连云港地区
赣榆区柘汪镇海之上水产品经营部,,lygsp09.daili,无,,
海州区章法文具用品经营部,,lygsp09.daili,无,,
贵阳黔巨人人力资源有限公司,,lygsp09.daili,yuxing.jia,2022-01-14 14:28:28,非连云港地区
连云港柠檬不萌服饰商贸有限公司,,lygsp09.daili,无,,
峻凌电子（苏州）有限公司,,lygsp09.daili,yang.tingting,2022-02-18 14:32:31,非连云港地区
江西思才人力资源服务有限公司衡阳分公司,,lygsp09.daili,nhhn07hy09.daili,2022-02-09 09:42:57,非连云港地区
高新区淮海社区和和家包子铺,,lygsp09.daili,4,2019-08-05 17:29:44,非连云港地区
达丰电子有限公司,,lygsp09.daili,上海待审核公共库,,非连云港地区
华硕电脑股份有限公司,,lygsp09.daili,总部无效客户库,2010-03-22 07:20:18,非连云港地区
广州辛航物流配送有限公司,1年,lygsp09.daili,广州待开发库,,非连云港地区
江苏海宏智能科技有限公司,,lygsp09.daili,无,,
上海昌硕科技有限公司,,lygsp09.daili,无,,
苏州洲泰企业管理有限公司,,lygsp09.daili,dandan1.wang,2022-02-16 14:35:21,非连云港地区
三星电子科技有限公司,,lygsp09.daili,无,,
海州区新城社区醉龙吟餐饮店,,lygsp09.daili,无,,
江苏省支和肥业有限公司,,lygsp09.daili,wenxuan.gong,2022-02-17 16:04:48,
苏州康硕电子科技有限公司,,lygsp09.daili,总部无效客户库,2018-07-02 17:02:38,非连云港地区
中航锂电科技有限公司,,lygsp09.daili,li.geng,2022-02-12 10:51:23,非连云港地区
赣榆区青口镇卓诚建材经营部,,lygsp09.daili,无,,
海州开发区擎天建材商行,,lygsp09.daili,4,2019-06-05 16:56:08,
杭州英超人力资源有限公司,,lygsp09.daili,无,,
连云港立志企业管理有限公司,,lygsp09.daili,0,,
连云港勤之学托管有限公司,,lygsp09.daili,南呼江苏待开发库,2020-11-06 13:45:09,
黑娃（临沂）电子科技有限公司,,lygsp09.daili,北呼待开发库,,非连云港地区
连云港鼎逸企业管理咨询有限公司海州分公司,,lygsp09.daili,0,2021-04-06 13:49:41,
苏州同维电子有限公司,,lygsp09.daili,li.shuangshuang,2021-10-15 16:29:23,非连云港地区
河北恒仓卫士物业服务有限公司,1年,lygsp09.daili,jiatao01.jia,2021-12-10 18:34:18,非连云港地区
聊城弘运达物流运输有限公司,1年,lygsp09.daili,sdlc7.daili,,非连云港地区
和舰芯片制造（苏州）股份有限公司,,lygsp09.daili,carol2.zhao,2022-02-14 09:56:29,非连云港地区
连云港鸿远信息科技有限公司,1年,lygsp09.daili,2,2021-12-27 11:55:59,
中复碳芯电缆科技有限公司,,lygsp09.daili,youmi.wang,2022-02-15 17:35:03,
连云港百鲜屋食品有限公司,,lygsp09.daili,zhi.guo,2022-02-17 10:05:35,
青岛宏图人力资源服务有限公司,,lygsp09.daili,青岛体验库,2022-01-20 11:16:38,非连云港地区
