睿seqp,5345620006,3,0,0,,,0
擒牛敢,2585334975,88,25,77,不限,未知,0
Chloe艺,3417177367,3,0,0,,,0
大达特,2242610049,29,0,1,,,0
大德无言,6390345551,46,1,1,,,0
小白求待,7988022953,41,1,0,,,0
慷-kk,1513929604,29,0,0,,,0
喜茶f3x,2759366759,1,0,0,,,0
谢冰鑫,9736851746,3,0,0,,,0
瑾年凉城,3501872850,30,0,22,,,0
黄hhm军,7991695928,28,0,0,北京,西城区,0
很好很里奇,1040078581,106,4,4,不限,未知,0
南xot,1225572633,1,1,0,,,0
木木299,3709100187,117,1,0,,,0
,9814440604,1,0,0,,,0
老迪克,4817209582,18,50,200,不限,未知,1
我心飞翔r2o,1179177461,77,0,0,,,0
赤壁一把火,7048492470,17,0,3,,,0
阿钦c99,2427662906,3,0,1,,,0
河迪-KD,3779802289,81,8,3,海外,英国,0
四季弥竹,2000213310,256,2,40,,,0
阳光x75,4699641729,8,0,0,,,0
笑傲猎人,6491111761,34,1,2,不限,未知,0
notname-,1443698205,1,0,0,,,0
勇敢的心6bb,4659388838,9,0,0,,,0
浪子回头0794,1104377191,74,4,19,,,0
澳洲芒果2020,1355849604,33,0,2,,,0
Countryuh8,6101824532,29,0,0,,,0
一日游,7318973500,42,6,6,不限,未知,0
luckyx0z,5174520063,159,4,2,,,0
断弦123,3912473873,99,9,42,,,0
善臣氏,4022834383,67,2,2,,,0
人生美酒,7162479644,5,1,0,,,0
奋斗prn,5808430846,18,0,3,,,0
龙飞扬7tb,4282658565,5,0,2,,,0
红姐eel,5998608133,43,3,1,,,0
pattyyuan,1121800811,14,0,14,,,1
过往pp2,7542365292,2,0,0,,,0
县建宏图,6215516239,21,0,0,广东,广州,0
flyme3000,2060745325,7,0,0,,,0
圳确投资,3711873380,2,6,99,广东,深圳,0
,1308709086,1,0,0,,,0
新手入场啦啦啦啦,4481826331,53,2,2,,,0
大A稳如狗,7653020457,5,0,0,,,0
SuperSafe,9945148759,2,0,0,,,0
云朵6gn,7397020105,11,0,0,,,0
,2935046804,6,0,0,,,0
大山edc,5891717808,171,4,0,,,0
紫墨姐姐,5406344406,5,0,0,,,0
Rains9h7,9191637253,45,0,5,,,0
梧雨桐,7604409176,12,0,4,,,0
杨卫国tnp,9713214234,41,0,0,,,0
快乐梧桐,1670326978,17,0,0,,,0
RWEI1121,4834256616,61,0,0,,,0
,4117531073,3,0,0,,,0
非洲酋长哥,9104515641,183,5,1,海外,其他,0
巴厘吉利祥,9677523431,16,0,0,,,0
琦宝11,4096101316,66,3,47,,,1
云轻漫步,1529981905,408,17,7,北京,西城区,0
tiger9808,5961605830,74,2,1,,,0
大眼睛看得远,9695290403,17,1,5,,,0
william88618,1651434765,160,4,42,浙江,杭州,0
李志高12,1238207019,5,0,0,,,0
FENGwkh,9390217699,21,1,0,,,0
冲上云霄s60,6805700753,16,0,0,,,0
逍遥18,4569564333,18,1,0,,,0
自由闲逛的老鹰,7231045967,37,1,0,,,0
天道酬勤凤知微,1429789366,2,0,0,,,0
,7037976694,31,3,0,,,0
嶔崎,1648014778,4,0,0,,,1
持杆者,9792713401,3,0,0,,,0
,1388796474,1,0,0,,,0
孽魃幫,1974304945,4,0,0,,,0
雨轩767,3595127198,6,1,0,,,0
新鮮韭菜盒,6423182158,34,0,1,,,0
JasonWei1979,1617308997,36,0,23,,,1
sleepingyou,3977440248,26,1,4,,,0
Zk1997,3506546629,65,0,0,,,0
牛妞121,6294959607,3,0,0,,,0
Yoursun,5301401825,2,0,0,,,0
罗耳朵,1054039030,56,1,1,,未知,0
通成服饰,8941383726,2,0,0,,,0
KafkaLi,5247302321,14,1,0,,,0
合肥韩子中,4652321879,84,0,15,,,0
川渝川味,2478611298,2,0,0,广西,北海,0
一腔诗意喂dog,7529352542,184,88,266,省/直辖市,城市/地区,0
还有希望吗,4154274466,65,1,7,,未知,0
爱喝红茶的Sunsir,1461751076,19,0,2,不限,未知,0
文廷伟,1370055494,3,0,0,,,0
web人,5179740717,60,0,1,,,0
,1296651504,51,2,0,,,0
秦岭猫,8534221767,73,1,0,,,0
凤鸣fbe,3899530127,12,0,0,,,0
谭t云y天t,4163490034,70,1,6,云南,昆明,1
黄飘翔,5343660989,4,0,1,,,0
郑定成,2226423839,15,0,0,上海,静安区,0
MisterDu,4385459577,103,1,0,,,0
熙霸斩月,7226333535,42,9,211,广东,汕头,0
圆上上,2948994436,4,0,0,不限,未知,0
渔归h8o,9401037287,25,0,0,,,0
辷尘,1057565791,32,1,11,,,0
用户6645771145,6645771145,15,1,11,,,0
大佬们,5403006692,10,0,0,,,0
临风听,8708752463,6,0,0,,,0
绺帮派,6451844464,2167,133,732,黑龙江,哈尔滨,0
边走边看边睡,5272027478,56,2,1,,,0
明源t5y,1854352660,14,0,0,,,0
晖言,5191244155,25,2,1,不限,未知,0
安安yb,8000183203,24,1,0,,,0
渝菲特,3804373926,64,6,16,重庆,不限,0
icapricorn,4876040546,13,0,0,,,0
,7483682046,7,0,0,,,0
tomdc,9654804196,854,1692,3137,江苏,不限,0
牧牛扬笛,2918327023,205,6,5,福建,城市/地区,0
hjs0913,7762872731,3,1,2,,,0
Sunzjtx,1982275205,15,0,6,,,0
漂亮雯静,1018648901,23,0,14,,,0
时间玩偶,7356776464,291,2,4,,,0
oliverxmg,3035867456,36,4,6,,,0
小雄早,5720098312,74,1,0,,,0
肖生4vj,5794115956,9,0,0,,,0
pengy88,9946294681,131,5,4,,,0
,2676480224,10,0,0,,,0
小青8866,9942739921,279,4,3,,,0
林深似海,2763654753,162,171,152,浙江,不限,1
真知稀缺,2638016804,347,10,30,,,0
Leoo97,1733015246,56,2,8,,,0
臧振焱,8803115953,17,1,1,,,0
不知道叫啥66,7465602780,7,0,0,,,0
鹰察虎扑下注国运,8630777397,381,5,84,甘肃,兰州,0
冰川涓流,2201141636,257,1,23,广东,广州,0
浦发小楠楠,5435223154,18,1,13,,,0
Wfgv,7347225420,23,0,3,,,0
股市韭菜鸡蛋,1912116646,433,6,8,,,0
宝贝嘉,1956368675,397,3,24,,,0
看风云变幻,4896245763,12,1,2,,,0
windsonng,5534070140,106,2,4,,,0
Keya2g,8051223393,16,3,6,,,0
阿干干干,4945932067,161,3,0,浙江,杭州,0
sum11_,2819985074,12,0,0,,,0
abcoo,9493459850,1,0,0,,,0
卓卓财源滚滚,7830677533,48,2,4,,,0
酋长不疯狂,3405048303,57,3,15,,,0
莫忘宇,3240751186,1319,61,2387,广东,深圳,0
牛龟莱,6661260911,242,7,2,陕西,西安,0
伙计们子amx,2055112327,40,1,0,,,0
张聪字骏修,1605754929,23,0,0,,,0
牛牛球,1272997468,117,5,98,,,0
Mrcarzy,3051981540,22,0,0,,,0
Felicitytn0,6377868007,8,0,0,,,0
老Fzb9,9354323573,58,1,0,,,0
为伍,3331087363,69,2,0,不限,未知,0
TChgcq,2311454665,40,1,3,,,0
老农人1,8119203101,212,2,5,,,0
天地之蜉蝣,7625624504,111,12,134,福建,不限,0
梦想实现家gox,1907548117,13,1,6,,,0
竹林毛舍诗酒田园,8769557723,21,1,0,,,0
小哈哈uwu,3090131435,91,18,80,,,0
山高人为峰一一,8184251359,128,7,21,陕西,不限,1
阳光在风雨后802,9591149909,600,17,107,不限,未知,0
山子utm,2498118338,456,17,7,辽宁,沈阳,0
kiwi1968,5120631354,183,3,243,广东,深圳,0
山木枝兮,2192561895,5,0,0,,,0
愚人呓语xkz,7693851833,34,0,2,,,0
沧海急流,2863656530,29,2,0,,,0
事实就是呆若木鸡,2300823000,487,8,11,,,0
别人的云淡风清,8623379761,2,0,0,,,0
一一一就,1740000065,28,0,12,,,0
携手跑天涯,1045729966,18,0,0,,,0
A唯一tcp,1977435711,91,6,32,,,0
着自行车,8011446042,9,1,0,,,0
牛野康M,3379030895,242,8,22,贵州,六盘水,0
桦桦qpc,1049470672,57,1,17,,,0
南阳6f2,6928437529,127,3,7,,,0
琳杰xpr,5164299584,53,2,2,,,0
寒风2020,1211815959,19,1,0,,,0
你是猴子派来的,1889879930,25,0,14,,,0
tony118,8561003790,161,4,100,河南,郑州,0
山上有妖怪,9117002818,246,102,193,北京,房山区,0
先懂后投,4693834794,21,2,0,,,0
吴黑蛋儿,1543442697,41,1,2,,,0
会飞的禹2,1423055307,76,1,0,不限,未知,0
lalaeu8,7078047835,19,0,18,,,0
专业人干专业事,2877362272,11,1,0,,,0
qweszxcsq,3120084543,28,0,1,,,0
三皮哥红警,5290239044,92,4,0,,,0
天水先生,8265020494,36,3,18,,,0
煊煊达达,6828935208,206,4,10,省/直辖市,城市/地区,0
金恩123,5656984272,61,2,0,,,0
50岁退休,4863748562,569,11,207,不限,未知,0
无界tmt,5351047299,132,3,91,浙江,杭州,0
zecopth,1089703436,66,0,0,,,0
森之鹰王,6562936991,5,0,0,,,0
,2532027077,22,0,0,,,0
棋王609,6834942040,117,4,0,,,0
亿化源美眉,9891117570,94,1,1,新疆,巴音郭楞,0
威孚凯,2825470091,47,5,0,上海,徐汇区,0
好风青云,5139283124,52,6,0,,,0
老歩,6314363526,196,55,27,北京,西城区,0
混沌人生008,9092313383,468,6,0,,,0
偶遇诗人,8913173211,232,4,74,,,0
宝瑞哥,4439400186,281,7,28,,,0
夜袭_Yang,1328678017,60,5,68,,,0
大土土666,1552485892,18,1,1,,,0
墨斗斗,1566971192,95,1,0,,,0
脑王123456,6993926893,92,6,3,,,0
好天气cw7,3089572876,23,0,0,,,0
方向c77,9312633283,10,1,2,,,0
瀞mgr,2370928476,21,0,0,,,0
火炎焱燚jx2,5905932949,18,0,0,,,0
狼图滕,8111649498,3,0,0,,,0
风韵默然,6423004475,15,2,0,,,0
价值投资喵,6697922102,273,3264,189,江苏,南京,1
只想赚点零花钱啊,7649102130,55,0,5,,,0
yehui7910,7917553023,49,0,0,广东,深圳,0
xlsa0n,6298274054,50,0,3,,,0
缪小平,1063375742,27,1,0,,,1
叶剑ml8,8150762292,268,11,24,,,0
歌无股,9055351151,537,4,116,,,0
首农三元,7565346391,146,14,26,,,0
o东门大官人o,1617841037,16,3,2,,,0
一直在走神rbn,5526108320,91,6,38,,,0
Speedpure,9540669914,170,4,23,福建,厦门,0
玲umj,8754174891,2,0,0,,,0
大狮子888,4451425399,226,18,37,,,0
Leonardo_King,8763721480,234,83,248,广东,不限,0
汤艳花,9785693397,48,3,2,,,0
以时间为朋友,3682855023,40,0,2,,,0
诚诚t2s,5894308123,110,2,9,,,0
破西瓜,9699806943,32,0,22,,,0
周小辰,1672915446,267,7,63,,,0
骑骑自行车,7978556749,43,2,31,不限,未知,0
身边的财富,2664002784,80,1,6,北京,密云县,0
飞菲jl5,7741131426,35,2,0,,,0
沉静的海龟,3963315985,848,9,1,,,0
向境,9985835298,53,0,0,,,0
好股捞,7452358113,2529,171,482,上海,黄浦区,1
家里深,9713250974,123,6,0,,,0
犀利哥456,5153800644,225,6,45,,,1
新村gpy,6850030371,181,0,0,,,0
见小曰明者,5745930331,123,2,32,,,0
土土的小白,5118136756,32,1,5,不限,未知,0
李李008,8545515409,1466,141,3428,省/直辖市,城市/地区,1
唐伯虎9981,2536676380,623,11,6,北京,不限,0
欣欣欣然99,1782400928,88,48,82,不限,未知,0
zhangchao9sg,2595220290,121,0,3,,,0
极限改装,3254129158,335,5,7,,,0
增长的海洋,5937713809,428,18,21,,,0
1984gx,1067493131,12,1,15,,,0
poporisy,8143951062,573,2,49,,,1
AlexSun0509,4419726541,11,1,3,,,0
小米造車,3631591303,446,7,14,,,0
搞基不搞票,1923106430,562,78,96,省/直辖市,城市/地区,0
樱桃兔666,2260742457,116,5,1,,,0
陈龙盛,5682194092,661,305,500,,,0
林利剑,9188842136,531,17,2,不限,未知,0
随心所欲0709,1263612527,13,7,80,江苏,镇江,0
OceanSky8848,4218337959,2257,23,45,山东,烟台,0
污人是也,2347745866,57,0,2,广东,深圳,0
江01,1300560978,18,2,118,,,0
兔子2018,1768046048,1562,3,110,,,1
shandong168,3393084753,19,0,1,,,0
沪深4000精选,9979277203,19,1,5,不限,未知,0
静守时光以待流年,8125311877,9,0,0,,,0
牛犇jakex5188,7334137664,231,43,86,浙江,宁波,1
我命由天SunnyTSky,1864540618,893,8,10,,,0
抱大牛,1826039760,232,14,264,,,0
股海中的树懒,3192385810,25,5,73,,,0
天天快乐吧,4723050187,55,2,4,山东,济南,0
追求真相的人,8764622487,200,4,1,,,0
春哥nb9,1616732221,57,1,1,,,0
dahantianzi617,6332351935,10,1,4,广东,深圳,0
Chris-Peng,6825389316,25,10,3,,,0
没事别折腾了,2319896175,358,8,1,广东,不限,0
琼soq,1178378821,27,0,0,,,0
希望年后飞跃,2513394435,8,0,1,,,0
,1363843874,212,1,0,,,0
冷雨夜7257,5094481689,188,4,142,不限,未知,0
闲人qe5,3208663431,2271,24,0,,,0
文子6bv,8969296924,33,0,1,,,0
柳小尹,1478448085,123,2,0,,,0
BigTicket2018,9995444804,917,27,607,广东,广州,0
人生哪能多如意,2489311228,16,1,2,,,0
老车68,2819773478,45,5,28,,,0
认赌服输最真情,2769431558,309,7,11,不限,未知,0
dacan,7671802546,146,23,103,广东,珠海,0
足阳明胃经,4041253199,87,5,29,,,0
长期主义2020,7236891253,612,3,266,,,0
海阔天空egw,9046616943,15,1,1,,,0
烟雨醉倚残梅,2551191287,50,2,0,不限,未知,0
A股最靓的仔,5896172035,53,5,37,不限,未知,0
乱了分寸的心跳,7576753081,22,0,0,,,0
QingguiHuang,1651519451,63,5,6,福建,莆田,0
满仓要红,3523089697,52,1,5,不限,,0
呃呃呃亲爱的明月,9420875647,3,0,0,,,0
入戏十足,5518225002,411,9,10,,,0
申请通过,1029992749,40,0,0,,,0
snowball1st,7941478363,85,0,4,,,0
菜鸟学投资27,3666796149,76,7,9,不限,未知,0
火龙果bxc,2837221146,181,3,5,,,0
喵的心情,4628334231,17,0,0,,,0
colasongjur,6990750011,3,0,1,,,0
谓玄,1830511214,14,1,11,广东,不限,0
,5480181633,26,0,0,,,0
日畅,9579153563,196,4,6,,,0
知易行难上下求索,1035444978,51,92,28,,,0
一缕清风jhf,8002098514,4,0,0,,,0
长长的坡abc,9166306292,29,0,0,,,0
守111望,1385274832,336,5,0,,,0
,9750631883,5,0,0,,,0
蛮夷大长老,9850620808,120,92,26,福建,厦门,1
,1135034223,8,0,0,,,0
kerryeva,3450953772,22,2,24,,,0
wangliguo1965,3782099524,43,0,0,黑龙江,哈尔滨,0
足下升辉,4555464885,37,1,6,,,0
夜空下的星,8352909469,72,1,11,,,0
查拉图斯特拉168,7512839412,282,1,131,,未知,0
tintin20151111,1533961997,51,3,5,,,0
雲啓時,5717456518,51,1,55,不限,未知,0
jjh12,1538227568,6,0,13,,,0
安驰road,2965414600,71,1,5,上海,黄浦区,0
大宝学炒股二,1876535298,193,2,4,,,0
hzjw,7157990386,64,1,5,,,0
雨竹林子,7904586924,99,87,200,,,0
鹏程8,1715504220,342,4,109,,,0
spirit_hzj,1483945768,124,5,2,上海,杨浦区,0
特里王,1004772106,7,0,0,,,0
通州锦园8号楼,7835461699,293,8,9,,未知,0
梦想一直在的周老大,7459132861,34,1,5,,,0
sunnysunny66,4092878867,98,5,3,不限,未知,1
这刚刚好,1041013068,160,8,42,不限,未知,0
ZLYWWP,6357935989,24,1,4,,,0
不如就像一阵如风,5305538415,115,2,1,,,1
低估才是正道,1202015566,620,57,878,广东,城市/地区,0
云彩上的天空,6912683593,15,0,1,,,0
潘yxl,3284157642,15,0,0,,,0
gan-5127,4720708223,16,1,8,,,0
醉中天0911,9190611680,461,8,4,,未知,0
用户6771454135,8466238456,18,1,0,,,0
dotrado,7000793742,144,8,5,,,0
大道至简fta,3259747641,177,4,61,,,0
超级无敌火龙果,1243970739,58,3,13,浙江,温州,0
帜爷,8065313666,56,3,10,,,0
青瓷wm2,8328903548,80,1,75,,,0
幸运用户,1145070992,23,0,1,,,0
消逝的念想,1881104532,16,0,0,,,0
68依依,8479832889,255,7,6,,,0
均u3e,5205103744,27,2,1,,,0
林镜文,9310797743,19,0,0,,,0
薛定谔的猫5ac,5176942562,31,1,0,,,0
JJJJackie,9045474836,116,2,5,不限,未知,0
mm629616,7997443921,38,2,1,新疆,伊犁,0
大智先行,7728801633,1683,1429,652,,,1
彼岸xww,3909958249,28,1,0,,,0
印象派777,2171102423,54,7,31,,,1
鼓岭投资笔记,1635726587,895,25,153,,,0
ZWGycg,9025483195,30,1,40,,,0
无痕3cg,1567194256,107,3,1,,,0
天天向上hl9,4943504583,16,0,1,,,0
简简单单a90,3372474511,12,0,0,,,0
,8142697784,40,0,0,,,0
特峰,3510733330,41,3,84,,,0
张怀威919,5363984692,120,5,92,,,0
卿若相曦,1031462762,441,21635,2305,新疆,不限,1
曾阿牛baby,3336300899,8,1,21,,,0
,1213764792,36,0,0,,,0
,8827121623,212,5,0,,,0
Vivi717,7905792760,170,29,76,,,0
wn浪中石,6254572882,37,1,59,,,0
张梦阳,9990480702,8,0,0,,,0
郝唯彬,1547756929,39,1,0,,,0
feidu123,1280642973,25,1,0,,,0
风吹万物,6986433531,72,6,6,云南,昆明,0
teledr66,3773205222,66,3,17,,,0
拂柳bmh,4724253421,43,0,8,,,0
专注抄底20年,4662457681,1394,30,265,河北,城市/地区,0
雪域高原W,1336300653,331,14,20,,,0
BuildYourDreamsbyd,7220534782,409,7,11,,,0
南洋,2664930638,149,1,21,,,0
在路上王海,4072038136,51,2,4,,,0
嘉兴盛装透水战,1956145003,26,0,1,,,0
大作于眼,1233946300,505,29,37,安徽,六安,0
袋鼠耙耙,2123971798,56,1,2,,,0
静v4z,5264271244,25,0,0,,,0
红专先生,8319352647,163,13,108,湖南,长沙,0
简单靠谱,6742901129,1432,39331,368,不限,不限,2
桥北无旧事,9960708275,36,1,0,不限,未知,0
,2100909090,143,0,0,,,0
鉴涨,2119442074,1,2,14,,,0
努力奋斗的韭菜,1807760935,16,0,1,不限,未知,0
疯狂的钱,9600973846,11,2,0,,,0
夜吻wst,1117294671,13,0,0,,,0
suppig76,8932860033,46,1,5,,,0
锦衣夜行12,9677288459,99,10,11,,,0
青黛志远,6568593195,57,1,1,,,0
xwg刚好,1707958833,47,0,26,,,0
用户7645117185,7645117185,27,0,0,江苏,无锡,0
菩提无树_Q,1417180093,68,446,468,不限,未知,0
菠菜汤,4582303239,244,3,11,,,0
活着就是要对自己好,8851591726,16,0,0,,,0
南风道道,6485599790,275,10,231,省/直辖市,城市/地区,0
胖嘟嘟0512,9685448702,1,0,0,,,0
Lin春梅,7465014531,14,1,1,,,0
,4587340795,16,0,0,,,0
鱼6fl,8122864505,29,0,2,,,0
一紙荒年,7674253574,16,0,0,,,0
闲云野鹤1025,3881260884,170,1,3,省/直辖市,城市/地区,0
投资实习生,6176612431,175,3,52,,,0
rqs66,7011264377,21,0,5,,,0
好吃滴火烧白吉馍,5667163806,23,0,0,,,0
林河1001,3725383960,146,5,810,,,0
快乐先生now,6338642505,27,1,0,,,0
快乐jt6,3912399346,108,3,21,,,0
liujx123,3984762395,139,7,23,,,0
指数基金,1147978751,1763,57388,3538,山东,青岛,3
开摩托车的福尔摩斯,9298151331,341,72,274,广东,深圳,1
悠远,1117722812,100,6,77,,,0
zuro258,1473187195,402,4,6,不限,未知,0
qianmo6868,6840792434,59,3,5,,,0
锡条,9407245909,111,9,87,广东,汕头,0
雷雨闪闪电,9186272048,85,4,8,不限,未知,0
飞鱼qyp,1692226305,97,15,51,,,0
ty滕勇,3739410256,4,0,0,,,0
巴豆5jd,8260817866,3,0,0,,,0
执著ak5,3152745020,10,2,6,,,0
财旺旺自由,8687742892,5,0,1,不限,未知,0
周光翔,1171857356,15,0,0,,,0
Zhuaky,7300077838,52,1,0,,,0
大海的蓝88,8313488091,773,16,150,安徽,合肥,0
心诚11,8303230956,539,5,71,不限,未知,0
画画班的老师,4762337190,15,1,0,,,0
小草bke,3961231215,8,0,0,,,0
海涵投资者,1769359271,214,1,0,不限,未知,0
,7112437636,6,0,0,,,0
许许多多No1,3707185610,316,16,142,北京,朝阳区,0
红色的枫叶ram,7768293794,12,0,4,,,0
西氏,6734647034,49,1,12,,,0
逍遥17,3999985338,40,1,0,,,0
微淼侯生,7829124466,1,0,1,不限,未知,0
0070vg,8427180334,64,0,10,陕西,不限,0
简董董20170915,1913675832,310,14,21,,,0
等深流,1568415282,115,0,27,,,0
jaewen,7900885834,122,4,2,,,0
CherryLD,6376660539,187,2,0,不限,未知,0
garrickxiang02x,1848589496,257,12,57,云南,昆明,0
张剑锋dwt,7098555224,31,74,32,,,0
赵大叔的梦想,2988864010,5,0,1,省/直辖市,城市/地区,0
营收增长王道,7872117501,32,1,0,不限,未知,0
木夕抱抱晋助,3314010303,81,0,6,,,0
大艾无疆,2298021357,102,2,3,,,0
一个爱做梦的人,1121638108,12,0,1,,,0
光阴似箭hn8,5491533809,278,2,4,,,0
长年高新,1003481825,8,0,1,,,0
创业路上的风景,1348352956,45,1,7,,,0
很牛分析,7071296410,5,1,0,,,0
刘文等,2814758015,10,0,0,,,0
万皓,2455477466,46,1,1,,,0
金世纪壹号,6101547491,13,6,106,不限,未知,0
知思行_macin,6597788711,111,3,39,上海,浦东新区,0
不赚钱不舒服司机,4594185537,116,7,15,江苏,苏州,0
zjg4e0,3142381240,38,0,5,,,0
梦里小白条,1316902986,2,0,0,,,0
在水一方0106,2808576991,163,4,0,,,0
淡定远离,9204373845,163,5,3,,,0
Allen_Ngzh,1451462821,61,9,81,,,0
SUSANBKS,2086574975,56,5,12,,,0
laozhe,4165475460,48,2,14,,,0
T神石磐,1857286643,521,12720,1383,北京,海淀区,1
天道_D先生,9321709296,46,2,9,广东,深圳,1
渐修顿悟add,3942062456,115,0,474,北京,不限,0
一一学习,5213197715,108,6,4,不限,未知,0
Summer64s,2088492776,14,0,0,,,0
,8861310740,26,0,0,,,0
渔舟唱晚bka,6186800135,372,11,264,,,1
吾卬樂予,2107428663,20,0,2,,,0
Jupiter丨,1591453957,9,1,0,,,0
小雪球_1027,1534462581,71,10,41,北京,朝阳区,0
捂股-丰登,1407292216,251,5,75,,,1
胡东升wft,2585165094,33,3,6,,,0
阿点zuf,1967078895,9,0,0,,,0
zoz_zoz,3009737069,119,14,33,不限,未知,0
彭华rrn,1704899584,82,2,2,,,0
瑞雪兆丰年123123,5436626363,771,16,58,,,0
米力夏转,7195742112,95,13,15,北京,石景山区,0
胡光灿,5807201015,142,20,7,北京,不限,0
Lpfypo,1931807093,23,0,0,,,0
赖允超,3606180042,90,1,0,,,0
萱草的自由之旅,7111974035,212,28,337,四川,成都,2
LYc23,3355969274,112,1,0,,,0
老婆婆炒股,2462146845,15,0,0,,,0
nilyrneh,4584723858,28,0,0,浙江,杭州,0
hojayin,6233115373,2,0,0,,,0
股股狐,1957810444,37,14,3,上海,黄浦区,1
好好炒股的小刚刚,2392081243,2033,42,210,省/直辖市,城市/地区,0
体操公主,8047091058,846,10,33,,,0
巍6666,9402474319,153,4,79,,,0
实现哥,9176335722,151,1489,422,,,1
酒有凌云志,1073712607,13,2,0,,,0
伟大宣言,9425225591,40,2,5,不限,未知,0
牛皮踩雷吹小散,4846365226,179,30,78,不限,未知,0
小广东一路向北,2024381680,4,4,12,,,0
绿箭口香糖8k7,1374188014,25,3,2,,,0
arrond,1423080264,31,1,10,不限,未知,0
五台山下老韭苔,6313382095,41,1,0,不限,未知,0
中国超车-智能汽车,3322520339,97,6,16,,,0
返璞归真923,3568979370,78,21,43,不限,未知,0
feiren0616,1322099777,47,2,11,,,0
一只羊驼的思考,5811766130,276,5,488,山西,大同,0
娶小楠,5637567785,34,4,0,,,0
薛定谔的猫盒,9751120383,204,70,161,省/直辖市,城市/地区,1
夜风qjx,5308393244,20,0,2,,,0
张YALE,6129155211,10,0,6,,,0
文韬88,1842057879,17,0,9,,,0
JustinShawn,7808374845,1057,13,0,,,0
火星好冷,6532910312,85,3,2,不限,未知,0
巴丁街,1111892034,366,16,62,,,0
龚晨n47,7928716289,191,6,0,,,0
余扬yy,8242515186,135,0,0,,,0
春去秋来果飘香,1359244060,19,0,2,,,0
song松哥,6834359347,53,0,0,,,0
frank伍,5709476790,2,0,0,,,0
Gogooh,4896023408,21,0,1,,,0
投资新新人,9892171815,1511,25,1168,,,1
石来运转188,5597342784,27,4,16,,,0
Funlion,4390833201,90,3,0,,,0
葛小妖的自由之路,2384716003,762,10,19,山西,阳泉,0
潘灿,1934362919,26,0,0,,,0
就吃亿点点,1793633459,13,0,2,,,0
剑雨118,5173340941,480,6,13,,,0
兽医初一plus,1919527759,436,38,208,不限,未知,0
真诚才会永远,2344243943,158,4,2,,,0
荣奇,1582089711,19,0,1,,,0
黑白不分22,8629675960,41,354,60,福建,泉州,0
竹影j84,9111155713,78,3,8,,,0
Ray9898,1910698769,81,2,1,,,0
风物长宜_放眼量,8517814017,455,3,29,江苏,南京,0
待我冲锋,4616147305,81,4,23,,,0
不知所云的云,8806295101,26,0,0,湖北,不限,0
阿丘金钢鑫,6595444999,2,0,0,,,0
刘小鹏2uq,9734586600,46,1,1,,,0
传奇2345,6535262486,63,3,5,,,0
招财懋,2779560528,70,1,3,不限,未知,1
,6868993657,8,1,0,,,0
茅台白药广誉远八级,2601218277,398,1151,1601,北京,不限,0
利剑pwx,8731571951,3,0,0,,,0
,8555091070,3,0,0,,,0
花海椒,4446004219,28,1,0,,,0
老道88,2546947585,9,0,23,,,0
东坡娴人,5135987854,43,121,101,四川,成都,0
赵中华xch,6534539905,51,1,3,,,0
超级无敌大恐龙,6610708183,47,2,5,不限,未知,0
木兰香sud,5483253152,14,0,0,,,0
Lexlch,3498136621,51,1,0,,,0
微风之心,2656384152,62,382,277,广东,城市/地区,0
股海1粟,5577548053,67,22,78,,,0
清风拂月会人饮酒,1161725316,18,0,0,,,0
娟fkd,1438850724,49,3,3,,,0
山水1闲人,8668006219,18,0,0,山东,济宁,0
查尔斯河畔的狼,2656753959,25,0,2,,,0
生静,3038369213,7,0,1,,,0
EdwardLiu9l9,9491087760,125,2,0,,,0
杨淇钧,3147418898,88,3,2,,,0
刘忠归,3215118951,4,0,0,,,0
J_Val_Invest,7964569601,88,2,13,不限,未知,0
homels,1200828921,98,4,23,北京,海淀区,0
足智多谋的孙悟空,6833438091,381,55,241,省/直辖市,城市/地区,0
生成与认知,7120656567,1234,15,700,,,0
格局顺为,2005675495,54,0,21,省/直辖市,城市/地区,0
我的趋势投资笔记,6091496273,73,19,60,不限,未知,1
DDDD9999,1583244674,188,5,8,不限,未知,0
若相依莫离_弃,7976186173,42,1,0,,,0
金一凡,8958943609,91,3,7,,,0
长空c6l,5757370840,56,0,1,不限,未知,0
新韭菜之9527,9599403388,872,41,253,北京,西城区,0
ltswei,9636737578,173,67,484,,,0
刘万春94v,8654146039,4,2,4,上海,宝山区,0
一碗云吞,1997999989,54,3,45,,,0
飞絮小柳,8912809340,50,1,12,云南,玉溪,0
Helen0nq,5213873008,13,0,9,,,0
谭文杰rlf,1621239333,35,2,0,,,0
努力倒票,1940197097,47,4,53,广东,城市/地区,0
童遇欣567,6124363125,118,4,362,,,0
小蚂蚁923,5462635621,31,0,10,,,0
小鳄ubu,4274674422,34,0,1,,,0
湘行者,6946703189,64,12,18,广东,广州,0
形意45x,1172797444,18,0,0,,,0
大宝2000qzv,4353782184,73,0,0,,,0
长安-醉红尘,3981670436,192,9,5,陕西,西安,1
雨田38s,4113328115,70,1,16,,,0
hqzczh,1918937778,107,0,2,,,0
水有九渊,9642696306,184,5,64,不限,未知,0
黑骨,1552312292,143,15,102,四川,成都,0
古今茶心,8682509381,161,3,39,,,0
心活,2117051103,126,4,140,不限,未知,0
满仓接盘侠,4692802689,18,0,23,,,0
新河浦源,3024298627,22,1,2,,,0
六一薛润辉13126,7052188606,5,0,2,,,0
