danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity
0.458,0.955,0.418,91.981,-5.491,1,2,0.208,4.98E-06,0.914,0.138,0,193507,49
0.767,0.751,0.617,111.02,-9.536,0,0,0.000631,0.000195,0.186,0.0391,0,218080,53
0.725,0.733,0.6965,175.8815,-7.3955,0,9,0.534,0,0.28,0.2665,0,267707,67
0.754,0.598,0.95,125.028,-9.199,1,0,0.109,0,0.274,0.0318,0,253773,53
0.403896104,0.883493506,0.436954545,131.5504935,-3.717532468,0.753246753,3.987012987,0.051897868,0.098783006,0.256266234,0.094076623,0.311688312,185179.4026,55.07792208
0.4161,0.8428,0.4347,143.1511,-10.9729,0.8,4.2,0.000131776,0.452360111,0.1941,0.07314,1,182221.5,31.7
0.182,0.869,0.162,150.768,-5.173,0,4,0.0187,0.881,0.287,0.072,0,477920,46
0.6258,0.4984,0.4846,108.6876,-7.8926,0.4,5,0.4157,0,0.09838,0.14208,0.2,237674,52
0.66373913,0.590223913,0.706478261,112.9132609,-12.27184783,0.826086957,4.847826087,0.47728587,0.024884222,0.166056522,0.058204348,0,165955.6304,23.32608696
0.563666667,0.420166667,0.746333333,129.1091667,-12.50833333,1,3,0.191316667,1.05E-05,0.119316667,0.04795,0,374633.3333,33.16666667
0.5895,0.629,0.5635,99.082,-9.1145,1,3.5,0.5265,0.000169,0.1065,0.0698,0,302433.5,25.5
0.575117647,0.259123529,0.357117647,128.3451765,-11.44194118,0.764705882,5.529411765,0.787058824,0.007079586,0.155794118,0.033123529,0,257535.5294,40.41176471
0.688,0.26,0.443,102.935,-13.686,1,2,0.984,0.0247,0.112,0.0349,0,237867,56
0.537,0.811333333,0.525666667,129.3423333,-5.124,0.333333333,6.666666667,0.045063333,0.231667713,0.2164,0.052633333,0,289075,61.66666667
0.525,0.849,0.277,128.055,-7.727,0,10,0.00232,0.00196,0.322,0.0484,0,161719,59
0.582176471,0.738029412,0.458823529,134.5606471,-5.057264706,0.617647059,5.764705882,0.085024647,8.66E-05,0.166785294,0.067435294,0.176470588,223831.7647,58.17647059
0.607,0.281,0.468,134.977,-12.632,1,11,0.733,0.000123,0.29,0.0258,0,189240,65
0.370923077,0.225230769,0.314023077,97.723,-18.27138462,0.461538462,5.153846154,0.767215385,0.489480462,0.146630769,0.040823077,0,368815.3846,15.38461538
0.494,0.474,0.773,122.041,-13.783,1,1,0.725,4.36E-06,0.391,0.0583,0,197880,12
0.498333333,0.331333333,0.466333333,144.3883333,-14.50133333,0,4,0.434666667,0.264492733,0.646,0.053466667,0,353315.6667,17
0.4885,0.456,0.3565,157.6065,-9.776,0.5,6,0.535,0.001421675,0.09265,0.05315,0,219740,50
0.723,0.594,0.97,130.55,-11.979,1,0,0.762,0.933,0.105,0.0339,0,246760,50
0.896,0.339,0.389,122.106,-9.576,0,11,0.0183,0.552,0.0311,0.0884,0,508120,48
0.418344828,0.326517241,0.409551724,116.5152759,-13.22827586,0.827586207,4.620689655,0.801206897,0.002168264,0.163675862,0.0326,0,170016.9655,16.93103448
0.6118,0.8356,0.68,115.7196,-9.3686,1,3.8,0.00365484,0.15600638,0.18094,0.03946,0.4,279664,48.2
0.62,0.908,0.575,98.009,-6.773,1,5,0.00315,0.19,0.417,0.0349,0,389493,52
0.272333333,0.956333333,0.134733333,130.0586667,-6.079,0.666666667,4.333333333,0.0001419,0.616333333,0.269666667,0.132333333,0,199480,37
0.5135,0.6995,0.498,164.104,-5.3025,1,6,0.0377,0,0.05645,0.0273,0,210883,49.5
0.5180625,0.41665625,0.464625,112.0976563,-13.3606875,0.84375,5.15625,0.56728125,0.003585628,0.4164,0.064365625,0,336322,30.375
0.593447368,0.734631579,0.678315789,108.6851579,-9.940947368,0.394736842,6.078947368,0.613414474,0.186864044,0.172673684,0.052281579,0.052631579,231753.2105,34.57894737
0.59,0.504,0.712,90.202,-11.273,1,6,0.344,2.75E-05,0.0795,0.033,0,257440,35
0.555,0.852,0.251,100.4975,-6.3415,0.5,1.5,0.0225655,1.80E-06,0.532,0.0434,0,250810,60
0.6295,0.2005,0.504,91.1795,-17.5505,0.5,7,0.829,0.035752045,0.09005,0.0903,0,250146.5,28.5
0.501,0.991,0.222,110.001,-1.731,1,7,2.46E-05,0,0.107,0.0996,0,189858,56
0.737,0.716333333,0.617833333,124.8025,-6.7285,0.166666667,6.5,0.053478333,0.079246417,0.19575,0.0388,0,342488.3333,54.5
0.436,0.992,0.631,99.035,-3.637,1,10,0.00109,0.0622,0.084,0.0376,0,185893,47
0.475,0.884333333,0.393,126.2273333,-8.291666667,0.333333333,7.333333333,0.0059363,0.105842133,0.373,0.0542,0,239977.6667,41.66666667
0.5064,0.11302,0.30628,105.495,-22.4528,0.2,3,0.9474,0.7846,0.1448,0.0432,0,264536,9.8
0.45,0.0437,0.0988,63.938,-29.46,1,10,0.971,0.88,0.0948,0.0374,0,289693,42
0.232,0.964,0.22,160.453,-8.173,1,1,1.15E-05,0.654,0.297,0.122,0,265587,32
0.5455,0.258166667,0.507666667,101.3285,-17.97916667,0.833333333,1.666666667,0.630333333,0.396663333,0.1555,0.051833333,0,457342.1667,12
0.678166667,0.687666667,0.673833333,102.9416667,-6.251,0.666666667,5.166666667,0.207718333,0,0.088866667,0.04745,0,233408.8333,58.5
0.611,0.5576,0.7622,98.7336,-14.758,0.6,3.8,0.20382,0.561474,0.0914,0.04416,0,393048,33
0.764655172,0.814017241,0.7285,113.6014138,-4.720465517,0.534482759,5.637931034,0.157023103,0.001118766,0.191998276,0.097456897,0.120689655,214619.6897,63.15517241
0.713666667,0.841333333,0.723333333,153.1663333,-5.161,0.333333333,7.333333333,0.2795,1.80E-05,0.262633333,0.1683,0,220600,66.66666667
0.868,0.764,0.397,96.994,-6.574,0,4,0.119,0.00143,0.0918,0.167,0,263293,64
0.88,0.829,0.636,97.033,-8.083,0,10,0.00428,0.000574,0.0933,0.131,0,219107,48
0.826,0.82,0.764,93.994,-4.99,0,11,0.247,0,0.106,0.242,0,376027,48
0.785666667,0.729333333,0.569,103.3573333,-4.969333333,1,5.333333333,0.076333333,0.000192667,0.127466667,0.099766667,0,279570.6667,77.66666667
0.772,0.803,0.853,94.981,-3.035,1,1,0.188,0,0.434,0.0468,0,242160,71
0.756,0.851,0.934,75.014,-3.33,1,2,0.0336,0,0.126,0.0674,0,200693,75
0.679666667,0.859,0.717,119.2863333,-4.485333333,0.333333333,4.333333333,0.204,6.70E-06,0.128066667,0.164633333,0,260996.3333,66
0.737,0.86,0.656,93.989,-2.652,0,8,0.11,1.94E-06,0.0574,0.0593,0,193227,83
0.731,0.786,0.78,89.092,-4.898,1,0,0.114,0,0.437,0.254,0,453360,56.5
0.736,0.868,0.613,94.026,-3.01,0,8,0.166,1.48E-06,0.0419,0.0454,0,181280,71
0.811,0.817,0.683,100.071,-5.529,0,11,0.319,0.00072,0.091,0.0773,0,182126,48
0.308,0.308,0.355,116.145,-12.95,1,2,0.961,0.824,0.187,0.0395,0,157889,0
0.42625,0.7485,0.38775,105.92825,-8.685875,0.875,4.25,0.065993625,0.001173354,0.283775,0.04115,0,282989.375,44.25
0.624,0.626,0.819,104.153,-6.046,1,4,0.123,0,0.149,0.0527,0,209960,36
0.513727273,0.317593506,0.512111688,116.0135325,-16.02384416,0.87012987,4.363636364,0.681226299,0.077553035,0.218841558,0.065438961,0.012987013,171655.0519,31.02597403
0.566,0.643,0.109,199.04,-5.915,0,4,0.722,0.495,0.117,0.0661,0,358053,47
0.378,0.953,0.512,167.808,-3.632,1,9,0.000719,2.89E-05,0.0936,0.138,0,200347,57
0.50475,0.9435,0.487875,131.708375,-4.834875,0.875,3.625,0.000600988,0.007913913,0.1519125,0.0860625,0.125,159701.875,45.875
0.547,0.702,0.255,140.574,-17.068,1,0,1.59E-06,0.758,0.11,0.0403,0,268400,30
0.706,0.52,0.354,108.994,-7.496,0,8,0.566,0.857,0.158,0.029,0,304333,44
0.6555,0.491,0.9565,93.58,-13.5725,1,4.5,0.82,1.01E-05,0.11635,0.0535,0,128180,19
0.471,0.5615,0.4985,146.48375,-7.19225,0.5,4.25,0.41837,0.008595305,0.22825,0.03845,0,230940,48.75
0.642,0.462,0.484,130.018,-8.026,1,1,0.821,2.55E-06,0.106,0.0294,0,148867,57
0.385820513,0.764435897,0.450233333,122.5384103,-7.061025641,0.717948718,4.435897436,0.010889067,0.204486192,0.227441026,0.063141026,0,266561.8205,35.33333333
0.525272727,0.311236364,0.418545455,122.5196364,-13.00190909,0.818181818,5.272727273,0.481427273,0.00069499,0.121827273,0.033563636,0.090909091,238037.3636,49.81818182
0.5085,0.567,0.683,132.8175,-11.1775,1,0.5,0.6625,6.60E-06,0.29105,0.04895,0,157180,34.5
0.546125,0.6345,0.631375,124.96575,-7.776,0.75,6.25,0.38034125,0.010624628,0.1403125,0.047125,0.5,202857.125,50.375
0.632090909,0.593681818,0.484454545,124.6252727,-6.860363636,1,5.090909091,0.322729091,1.05E-07,0.160672727,0.034227273,0,221123.6364,58.09090909
0.346,0.8694,0.3006,133.605,-6.1508,0.4,3.4,0.0020808,1.82E-05,0.2666,0.09556,0,144303.8,30.8
0.476689655,0.54862069,0.642862069,127.6364483,-10.56424138,0.862068966,4.862068966,0.387531034,0.037843476,0.167813793,0.039872414,0,148598.5172,29.79310345
0.4215,0.7765,0.5003125,118.6273125,-8.218,0.875,7.0625,0.068984319,0.145693199,0.2603875,0.05190625,0,281424.1875,54.125
0.518307692,0.540615385,0.564769231,116.1803077,-10.02592308,0.846153846,4.923076923,0.412146154,0.040349554,0.123269231,0.033892308,0,237636.9231,34.46153846
0.6826,0.838,0.9146,121.0062,-7.4288,0.6,4.4,0.2368,0.0002359,0.09438,0.05766,0,213181,33
0.5593125,0.6440625,0.7093125,107.734125,-6.91225,0.3125,5.46875,0.551190625,0.033454876,0.145246875,0.04426875,0,335175.8125,39.9375
0.6546,0.6855,0.7956,100.3058,-6.2104,0.6,4.2,0.5457,0.000154668,0.13124,0.05111,0,298108,37.9
0.476714286,0.729714286,0.532028571,134.0971429,-10.71514286,0.714285714,6.428571429,0.312014286,0.014966386,0.130571429,0.061228571,0,437849.4286,34.42857143
0.75,0.877,0.205,105.031,-4.134,0,1,0.0717,0.000107,0.247,0.0429,0,213133,54
0.819,0.5585,0.48,125.0155,-6.1345,1,9,0.0556,2.07E-06,0.163,0.0546,0,204660,54.5
0.532333333,0.586666667,0.571666667,122.703,-8.886,0.666666667,5.333333333,0.262766667,0.000230767,0.078533333,0.044466667,0,173497.6667,50
0.609142857,0.723928571,0.691642857,129.1383571,-9.988142857,0.5,7.285714286,0.121592857,0.145090257,0.149978571,0.058107143,0,322790.5,36.28571429
0.842,0.6705,0.6305,113.808,-14.2225,0.5,5.5,0.1955,0.3126,0.1385,0.09075,0,327426.5,37.5
0.449,0.955666667,0.515666667,132.477,-4.243333333,0.666666667,6,0.01727,0.1626,0.1058,0.160433333,0,215142,34
0.444740741,0.820777778,0.355444444,135.6871481,-3.778851852,0.740740741,5.518518519,0.031311148,9.93E-07,0.1612,0.040488889,0,236151.963,52.07407407
0.477,0.994,0.354,132.098,-2.058,1,6,0.0002,4.66E-05,0.0962,0.121,0,168533,41
0.630545455,0.692636364,0.806181818,115.7935455,-8.167636364,1,3.272727273,0.212633636,0.207659863,0.149781818,0.0419,0,145557.6364,24.18181818
0.814,0.334,0.976,115.809,-15.526,0,9,0.0741,0.004,0.0539,0.0498,0,282667,34
0.528764706,0.217447059,0.398331373,110.940451,-16.62088235,0.529411765,4.470588235,0.814666667,0.157377325,0.116417647,0.046147059,0,288868.2157,17.01960784
0.364,0.182,0.119,116.012,-14.559,1,0,0.828,0.000471,0.95,0.0328,0,266667,33
0.741352941,0.680588235,0.752352941,112.087,-10.66764706,0.823529412,4.235294118,0.265758824,0.003908816,0.204394118,0.037411765,0,280615.3529,37.88235294
0.567452381,0.507190476,0.61252381,121.9296905,-9.131404762,0.452380952,5.476190476,0.63147619,0.003480974,0.217447619,0.034316667,0,229530.9048,32.19047619
0.506666667,0.778166667,0.555666667,139.0993333,-5.276166667,0.833333333,4.833333333,0.063432667,2.58E-07,0.283033333,0.051466667,0.166666667,233573.1667,52.83333333
0.7435,0.6917,0.8822,111.0787,-6.1939,0.5,4.7,0.207497,0.002238172,0.07583,0.05756,0,269014.7,45.8
0.51045,0.73685,0.6902,145.3544,-9.1263,0.95,3.25,0.02664142,0.4476905,0.20853,0.037445,0,248003.4,42.5
0.637,0.627,0.778,103.673,-13.506,1,2,0.161,0.572,0.0703,0.0418,0,242027,32
0.541,0.68775,0.7427,122.67585,-10.0246,0.7,6.6,0.086037715,0.18658545,0.134755,0.042645,0,233171.35,43.7
0.519781818,0.736090909,0.597089091,128.2954182,-5.629472727,0.836363636,5.236363636,0.114152496,0.378312898,0.158394545,0.039267273,0.036363636,217159.6545,56.30909091
0.506,0.604,0.347,110.921,-4.179,1,9,0.0138,0.427,0.0435,0.0283,0,221627,52
0.3636,0.144253333,0.270233333,113.4131,-17.45323333,0.466666667,4.9,0.896433333,0.00952159,0.172396667,0.040296667,0,219060.9333,15.1
0.1106,0.1565,0.03585,79.685,-17.93,0.5,1.5,0.951,0.8905,0.10575,0.0399,0,273947,7
0.611,0.39375,0.7235,115.52025,-13.68425,0.75,6.75,0.50425,4.35E-05,0.095325,0.032175,0,154259.75,26.25
0.494,0.0156,0.265,110.816,-19.977,1,1,0.973,9.16E-05,0.0825,0.0395,0,183440,25
0.833,0.475,0.978,136.384,-14.951,1,9,0.0489,0.000104,0.0759,0.0403,0,176707,36
0.38065,0.349983333,0.293620833,108.8287917,-16.42058333,0.25,5.583333333,0.726175,0.541461247,0.136770833,0.068416667,0,159595,42.83333333
0.593866667,0.7624,0.4638,132.613,-8.04,0.4,4.266666667,0.3492,0.255481912,0.12804,0.08654,0,284304.5333,12.73333333
0.519,0.498,0.608,134.816,-12.783,1,10,0.834,0,0.0911,0.0482,0,126707,50
0.427666667,0.72,0.883666667,143.608,-5.916,1,0.666666667,0.004655667,0.005974,0.294666667,0.0307,0,256355.6667,40
0.497076923,0.860307692,0.456461538,154.3158462,-5.293076923,1,5.923076923,0.019627031,0.011502256,0.183053846,0.052369231,0.076923077,292397,44.15384615
0.359,0.945,0.518,137.372,-5.176,1,9,0.178,1.54E-05,0.344,0.0785,0,302333,40
0.588102041,0.551470408,0.742938776,119.0871531,-10.12157143,0.744897959,5,0.44755,0.019804186,0.184979592,0.042388776,0,221336.8265,30.3877551
0.86,0.767,0.867,119.73,-7.09,0,8,0.0783,0.000824,0.132,0.0893,0,260907,36
0.525,0.5725,0.4665,109.103,-11.254,1,9,0.3931,0.0936635,0.118,0.04795,0,248233.5,27.5
0.688,0.666,0.727,134.389,-11.945,1,10,0.34,0,0.0593,0.032,0,261688,49
0.565,0.492,0.364,98.247,-12.548,1,4,0.148,0,0.0684,0.0254,0,280489,51
0.564052632,0.658210526,0.482763158,123.9357895,-9.659947368,0.684210526,5.842105263,0.130907684,0.0985612,0.146194737,0.044826316,0.052631579,252828,38.31578947
0.6618,0.8556,0.6962,123.6078,-3.8188,0.8,5.4,0.010622,0,0.06902,0.06264,0.2,205160.2,62.8
0.674,0.916,0.702,128.025,-5.015,0,8,0.00448,7.05E-05,0.128,0.0776,0,187667,45
0.552090909,0.643818182,0.672727273,129.9647273,-9.431090909,0.5,5.727272727,0.212617309,0.037351062,0.155240909,0.06435,0,234372.6818,36.31818182
0.4796,0.535666667,0.539,127.4640667,-11.78293333,0.733333333,5.133333333,0.254306667,0.04792762,0.2029,0.05814,0,268534.2667,23.06666667
0.33475,0.703,0.35455,98.75775,-5.34125,1,4,0.2150575,0.000358175,0.11735,0.04375,0,257666.5,41.5
0.82,0.63,0.961,129.123,-6.629,1,9,0.0722,0,0.0462,0.0722,0,202107,38
0.686,0.932,0.941333333,122.345,-4.475666667,1,6,0.0891,0.000100267,0.072566667,0.037866667,0,185186.6667,45.33333333
0.403054054,0.164983784,0.354727027,96.29451351,-13.50797297,0.783783784,4.621621622,0.838216216,0.002685417,0.206227027,0.037416216,0,171380,15.13513514
0.7015,0.5005,0.8935,125.4865,-9.7865,0.5,9.5,0.6235,0.00032856,0.1085,0.20255,0,184360,50.5
0.705,0.403,0.155,114.992,-9.7,1,0,0.172,0.00201,0.615,0.0438,0,470093,61
0.4366,0.31108,0.455,158.1214,-13.266,1,5.8,0.6948,0.0008814,0.14596,0.03534,0,166261,25.2
0.476333333,0.487333333,0.311666667,111.2396667,-10.05633333,1,5.666666667,0.282333333,0.001573783,0.111333333,0.030133333,0,290636.3333,32.66666667
0.5908,0.6692,0.7612,120.2072,-8.7102,0.8,9,0.5626,0.00295824,0.362,0.03378,0,203131.4,39.2
0.53825,0.5485,0.5115,120.713,-8.508,0.875,5.75,0.24005375,0.164060775,0.1244875,0.0320875,0,181268.5,44.25
0.68,0.7585,0.799,105.8365,-4.668,1,0,0.3525,1.45E-06,0.171,0.0282,0,150313.5,49.5
0.654,0.856,0.574,129.928,-4.197,1,5,0.517,0,0.128,0.0586,0,184846,49
0.6735,0.611,0.429,114.7505,-12.0045,1,7,0.00435,0.4215,0.6285,0.0783,0,337247,40
0.541333333,0.548333333,0.479,86.10833333,-9.316333333,0,8,0.492333333,1.65E-05,0.1081,0.0274,0,269644.3333,52.66666667
0.557,0.417,0.13,119.974,-8.36,1,6,0.297,0,0.106,0.0286,0,249000,42
0.3954,0.8571,0.4437,124.1738,-8.7478,0.4,6.7,0.0004803,0.1560353,0.15462,0.07547,0,226274.6,42.6
0.63,0.479,0.53975,94.658,-8.159,0.25,5.5,0.40865,0.00039089,0.16375,0.202125,1,280016.75,53.5
0.752,0.489,0.373,108.005,-5.233,1,1,0.11,3.57E-06,0.202,0.137,1,300973,64
0.5738,0.6002,0.4362,121.7334,-6.9852,1,6.8,0.14714,8.12E-05,0.2372,0.03622,0,192247,43
0.451,0.908,0.398,103.893,-11.616,0,1,1.18E-05,0.00888,0.155,0.0627,0,189200,30
0.6975,0.653666667,0.632333333,116.9456667,-7.470666667,1,6.333333333,0.380603333,1.82E-06,0.132016667,0.061833333,0,218350.8333,57.33333333
0.56375,0.49575,0.457,125.2665,-10.87,1,4.75,0.4265,0.000234525,0.1514,0.04875,0,206010,54.5
0.607,0.319,0.643,85.877,-20.776,1,9,0.45,0,0.0803,0.111,0,183333,41
0.635125,0.592875,0.781375,127.762375,-11.88125,1,7.625,0.586875,0.127465963,0.1853125,0.04575,0,162311.625,35.75
0.711666667,0.700333333,0.934,123.34,-9.510666667,0.666666667,3.666666667,0.331666667,0.002392667,0.297,0.0447,0,202035.3333,47
0.489,0.688166667,0.548833333,150.7106667,-12.3955,1,1.833333333,0.0059255,0.14664745,0.143916667,0.041916667,0,252106.5,41.83333333
0.546,0.682,0.432,132.5005,-9.2735,0.5,3,0.04425,0.26225,0.38075,0.0692,0,196613.5,50.5
0.671,0.519,0.939,77.532,-11.165,1,1,0.645,0.000368,0.31,0.0376,0,197333,56
0.532545455,0.631909091,0.382363636,114.5398182,-5.957909091,1,2.818181818,0.371217273,3.30E-06,0.114027273,0.040118182,0,196555.2727,45.54545455
0.731933333,0.756466667,0.839133333,104.1636667,-5.622933333,0.733333333,4.4,0.042145333,0.040974123,0.17,0.0437,0.066666667,232995.4667,52.06666667
0.493,0.779,0.635375,125.34025,-7.0095,0.75,4.625,0.15233125,0.10264695,0.1854375,0.0519875,0,349454.25,43.875
0.777333333,0.508666667,0.952,133.037,-13.73833333,0.666666667,6,0.299,5.00E-05,0.113766667,0.2839,0,219906.6667,28
0.6827,0.8059,0.77,122.0336,-7.1118,0.7,5.7,0.21299,0.019973026,0.18308,0.06452,0,231908.9,42.2
0.46912,0.850753333,0.495099333,128.7065667,-4.80952,0.886666667,5.646666667,0.030241769,0.227545577,0.291534,0.07204,0,263588.7333,48.84
0.422333333,0.215666667,0.454666667,120.6893333,-13.42333333,1,3.333333333,0.701,9.70E-07,0.222333333,0.039766667,0,165933.3333,36.66666667
0.329,0.591,0.471,152.861,-16.101,0,1,0.000393,1.50E-05,0.166,0.0524,0,281800,40
0.400666667,0.752666667,0.518166667,127.2776667,-6.636,0.666666667,3.333333333,0.604333333,0.0188183,0.440883333,0.054816667,0,160048.3333,34
0.590333333,0.603633333,0.7876,123.9015,-8.080066667,0.933333333,4.033333333,0.375023333,0.024005558,0.21684,0.038746667,0,148462.5667,26.63333333
0.433,0.3765,0.442,89.173,-11.4885,1,3,0.6055,0,0.1148,0.0277,0,169067,28.5
0.53,0.943,0.778,144.749,-6.025,1,7,0.5,0.232,0.932,0.0489,0,225760,48
0.367555556,0.685555556,0.301188889,124.8984444,-7.547555556,1,4.111111111,0.118522222,0.089801044,0.188722222,0.034655556,0,315845.8889,56.55555556
0.743,0.564,0.967,108.027,-10.698,0,4,0.398,0.0485,0.0802,0.0277,0,260200,47
0.5725,0.709,0.5555,139.5555,-7.2165,1,2,0.109515,0.005232,0.1865,0.03365,0,276889,50.5
0.75475,0.53875,0.749,126.93325,-9.2815,0.25,2.25,0.326025,0.000627475,0.121125,0.057625,0,280870,45.5
0.858,0.937,0.539,130.117,-11.667,1,5,0.0342,0.142,0.612,0.163,0,338187,36
0.56365,0.61165,0.42129,117.41445,-9.2918,0.6,6.85,0.3317765,0.010796716,0.147455,0.04516,0,311198,45.6
0.6125,0.540333333,0.4325,107.2656667,-9.804666667,0.666666667,6.833333333,0.4645,4.76E-06,0.2375,0.053083333,0,295262.3333,36.33333333
0.585236842,0.456657895,0.642947368,113.2506842,-12.23252632,0.789473684,4.842105263,0.549252632,0.021600191,0.148273684,0.051871053,0,203893.5263,26.92105263
0.499416667,0.534583333,0.603066667,100.969,-12.15291667,0.666666667,3.916666667,0.813083333,0.129104916,0.206183333,0.0347,0,170148.9167,13.91666667
0.390769231,0.862846154,0.370346154,140.1172692,-5.386730769,0.615384615,4.653846154,0.032166558,0.019033773,0.30385,0.118657692,0.307692308,204414.3846,47.03846154
0.5825,0.196086364,0.628563636,119.7655,-14.46231818,0.931818182,4.590909091,0.961977273,0.102138022,0.149727273,0.077402273,0,173781.1818,14.95454545
0.574,0.424,0.951,122.461,-9.109,1,0,0.818,0,0.0898,0.039,0,134947,24
0.471835249,0.724417625,0.501844828,127.1277241,-8.834015326,0.873563218,4.720306513,0.223745939,0.068706863,0.257191188,0.063511494,0.007662835,240575.4713,29.76628352
0.306,0.776,0.265,132.969,-7.47,1,9,0.00717,0.834,0.0767,0.0714,0,255160,23
0.313,0.948,0.735,178.389,-7.368,1,5,0.000337,0.074,0.0785,0.0699,0,314600,18
0.378,0.556,0.458,136.502,-10.089,1,2,0.0168,0,0.113,0.0446,0,208107,20
0.653,0.4794,0.5044,116.0944,-12.0918,1,5.2,0.410364,0.000132122,0.08254,0.0414,0,357766.6,56.2
0.657,0.941,0.879,136.202,-3.919,0,8,0.0476,0,0.0797,0.061,0,222400,64
0.562923077,0.325269231,0.562615385,129.908,-12.42330769,1,7.461538462,0.581823077,0.072566862,0.179384615,0.036453846,0,153251.3077,20
0.644,0.7605,0.9465,129.4645,-10.811,1,7.5,0.4405,9.77E-05,0.1815,0.0665,1,246340,32
0.639741935,0.433806452,0.741741935,110.5592581,-12.11019355,0.903225806,5.838709677,0.611096774,0.000449978,0.160509677,0.050474194,0,161078.3226,30.19354839
0.605658537,0.560073171,0.71997561,134.8834146,-10.22995122,0.585365854,7.024390244,0.501414634,0.00128752,0.154917073,0.06095122,0,239103.2927,36.29268293
0.839,0.592,0.801,116.4,-11.661,1,0,0.513,0,0.322,0.0839,0,239444,37
0.5318,0.4552,0.6532,114.762,-11.4222,1,5,0.5796,0.0002308,0.1712,0.03588,0,188325.4,46
0.502666667,0.230333333,0.681666667,120.1356667,-17.525,1,7,0.283366667,0,0.290666667,0.0311,0,160208.6667,35.66666667
0.677357143,0.629,0.622928571,128.4415,-7.622714286,0.357142857,6.642857143,0.165872143,0.010827587,0.231771429,0.122764286,0.214285714,238371.7143,43.21428571
0.6695,0.667,0.852,85.4795,-8.1645,0.5,4.5,0.1579,0.001622655,0.1085,0.03975,0,251013,48
0.6375,0.544,0.566,95.2105,-7.827,1,4.5,0.5855,0.05152165,0.108,0.0314,0,348833.5,50
0.66,0.378,0.737,135.391,-12.857,1,9,0.0814,4.67E-05,0.11,0.0292,0,160440,37
0.384,0.366,0.199,138.134,-10.65,1,7,0.371,9.17E-05,0.101,0.0329,0,261370,59
0.245473684,0.237265789,0.157076316,98.54918421,-15.69181579,0.842105263,4.842105263,0.962894737,0.044887316,0.287689474,0.048271053,0,262447.1053,34.68421053
0.334,0.232,0.338,130.095,-15.092,1,2,0.965,1.56E-05,0.305,0.0496,0,273667,43
0.587,0.376333333,0.620333333,100.7026667,-9.664333333,1,1.666666667,0.376066667,4.07E-07,0.129333333,0.029233333,0,192235.6667,40.66666667
0.366512821,0.873846154,0.500669231,115.9964615,-9.598205128,0.615384615,5.820512821,0.007216133,0.013355798,0.175315385,0.091405128,0.153846154,217245.6154,35.97435897
0.652454545,0.648272727,0.594545455,113.9722727,-8.830818182,0.909090909,4.909090909,0.199845455,5.32E-05,0.158972727,0.030009091,0,198106.7273,43
0.51556,0.246916,0.375096,122.67484,-15.6654,0.56,4.24,0.89356,0.286835672,0.173136,0.036848,0,248387,53.12
0.49,0.785333333,0.637,130.5183333,-4.050666667,0.666666667,6,0.3323,2.45E-06,0.440333333,0.1183,0,122169,52
0.468,0.6465,0.611875,131.43525,-9.01375,0,7.625,0.4378275,0.136596494,0.340425,0.084275,0,210738.5,29.125
0.792,0.769,0.297,122.043,-9.074,1,11,0.158,0.258,0.0333,0.0473,0,437800,21
0.662526316,0.618421053,0.553578947,110.4646316,-6.258368421,0.526315789,5.789473684,0.26757,0.004217347,0.179889474,0.191778947,0.210526316,246445.4737,48.78947368
0.335714286,0.496857143,0.484571429,134.908,-9.981857143,1,3.571428571,0.522714286,0.011851586,0.184185714,0.033971429,0,154025.8571,31.57142857
0.418428571,0.461714286,0.3885,109.4964286,-12.09614286,1,5.714285714,0.314691429,0.0199036,0.216142857,0.032571429,0,260946.7143,40.42857143
0.591875,0.384875,0.582,128.186375,-12.156375,0.625,6.5,0.530625,0.000218196,0.14965,0.06195,0,211753.5,42.75
0.488066667,0.602766667,0.5924,121.8298333,-6.947666667,0.533333333,5.7,0.53719,0.074487947,0.18695,0.038416667,0,162989.3667,40.83333333
0.313764706,0.903352941,0.334529412,124.9642353,-10.75547059,0.529411765,6.352941176,0.032862353,0.003246927,0.345764706,0.156088235,0.352941176,139458,27.82352941
0.547,0.955,0.63,132.357,-3.199,1,8,0.0010315,6.86E-05,0.1669,0.05295,0,141393,50
0.381,0.746,0.263,141.518,-6.598,0,10,0.000172,0.00101,0.111,0.0407,0,172533,49
0.439777778,0.466888889,0.313166667,116.0404444,-12.02616667,0.777777778,4.111111111,0.205696722,0.185024276,0.188072222,0.032555556,0,308328.9444,31.66666667
0.393,0.9535,0.554,116.997,-11.1205,1,7,0.00069875,0.551,0.2225,0.05745,0,277053,40.5
0.391,0.298,0.405,67.862,-11.438,0,0,0.852,0.000139,0.125,0.0412,0,183467,24
0.6125,0.55025,0.932,112.293,-8.42325,0.75,7.25,0.59,0.005170975,0.319,0.0423,0,146785.75,39.75
0.348875,0.8145,0.303675,136.804375,-6.50275,0.875,8,0.01013275,0.01653125,0.1660375,0.045975,0,305248.375,40
0.523166667,0.6737,0.6685,122.9702333,-8.5848,0.9,4.2,0.361943333,0.107808478,0.171583333,0.051696667,0,241542.6667,35.73333333
0.280704545,0.217920455,0.228615909,104.5905455,-18.26990909,0.727272727,4.795454545,0.842727273,0.774296818,0.237120455,0.044277273,0,160650,10.22727273
